row_hash,empresa,titulo,local,estado,data_abertura,data_fechamento,dias_passados,status,vfn,nota
67cYARURR8bC35w2hxOizw==,Bradesco Seguros,"ESSA NÃO É A PRIMEIRA VEZ!!! Meu nome não é Hermes, não conheço nenhum Hermes e não quero mais receber ligações de 30 em 30 minutos me cobrando de algo que não tem relação comigo.",São Paulo - SP,SP,2022-05-12,2022-05-23,11,Não resolvido,Não,0
4YzRnhtoYNVLXRwkG+t8rQ==,Bradesco Seguros,Resgate do plano previdência sumiu,Otacílio Costa - SC,SC,2022-05-19,2022-05-30,11,Não resolvido,Não,0
lZyvt4q2yyvnuYkRyUU0JA==,Bradesco Seguros,Cadastro errado - desde jan/22 tentando regularização,Campinas - SP,SP,2022-04-18,2022-04-28,10,Resolvido,Não,5
Wcl6WGuPFu0AiOFDhFFNSA==,Bradesco Seguros,Impossibilidade de resgate,Macaé - RJ,RJ,2022-05-21,2022-05-31,10,Resolvido,Não,10
CnXUMgaoFXYySRslGMGXjw==,Bradesco Seguros,Cobrança indevida,São Paulo - SP,SP,2022-04-18,2022-04-28,10,Resolvido,Sim,10
4/uY1VeFS4Em3L0OB1pnLA==,Bradesco Seguros,Problemas de TI o dia todo,Bertioga - SP,SP,2022-04-18,2022-04-28,10,Não resolvido,Não,0
MdT5Ixlm2MtYO7sGTTCjPg==,Bradesco Seguros,Seguradora Bradesco faz seguro sem autorização do segurado,Santo André - SP,SP,2022-04-22,2022-05-02,10,Resolvido,Sim,9
b1Qr2rD9Zb7f1YTYsq+7nA==,Bradesco Seguros,Bradesco Seguros residencial falta de comprometimento e descaso com o cliente,São Paulo - SP,SP,2022-04-22,2022-05-02,10,Resolvido,Sim,10
OxTVwt9vivFa+bqar3ZVOQ==,Bradesco Seguros,CANCELAMENTO PLANO SAÚDE SEM PREVIO AVISO,Belo Horizonte - MG,MG,2022-04-25,2022-05-05,10,Resolvido,Sim,10
1rhEyqdca92elthjWrWWlA==,Bradesco Seguros,Não ressarcimento de serviço de guincho,naoconsta - --,--,2022-04-26,2022-05-06,10,Resolvido,Não,4
sWQkA865X8AdlWNK329I+w==,HDI Seguros,Informações,Rio de Janeiro - RJ,RJ,2022-04-17,2022-04-27,10,Resolvido,Sim,9
MeE+2CPGnb3+CvD/NW/8/Q==,Azul Seguros,Azul seguros - demora no fornecimento de peças para reparo,Diadema - SP,SP,2022-05-09,2022-05-19,10,Resolvido,Sim,8
8J8ipiT6ZRk2CUZgxaG4og==,Azul Seguros,Reembolso não realizado.,São Paulo - SP,SP,2022-04-25,2022-05-05,10,Resolvido,Sim,10
LLertCV3mNuN8jLAPBRuMw==,Porto Seguro,Descaso - Porto Seguro não atende chamado do segurado - cliente há mais de 10 anos,São Paulo - SP,SP,2022-05-29,2022-06-08,10,Resolvido,Sim,4
lXcvcB6vhKsKIHdFXbK1yQ==,Porto Seguro,Desde de janeiro 2022 meu veiculo continua sem conserto.,Santo André - SP,SP,2022-05-17,2022-05-27,10,Resolvido,Sim,7
ZJYqLZ0a/TQQrkpvnah0Ng==,Porto Seguro,"Descaso, falta de comprometimento, indignação",Rio de Janeiro - RJ,RJ,2022-04-27,2022-05-07,10,Resolvido,Sim,8
akhYbgH/ydzyM1PkARSoww==,Porto Seguro,Atendimento,São Paulo - SP,SP,2022-04-11,2022-04-21,10,Resolvido,Sim,8
2qdOehltoCOQmpFKWX5whw==,Porto Seguro,"solicitei porto seguro faz, nao resolveram o problema e me cobraram",São Paulo - SP,SP,2022-06-13,2022-06-23,10,Resolvido,Sim,8
BWTRmuhiDdZjki2ByScKyQ==,Porto Seguro,Impossivel contato com atendente,Curitiba - PR,PR,2022-06-14,2022-06-24,10,Resolvido,Sim,8
PJRcCvgKZHIhaIay5HcINg==,Porto Seguro,"Contratei a Porto faz, não realizaram o serviço, tive que chamar outra pessoa para fazer e ainda cobraram taxa de visita",São Paulo - SP,SP,2022-05-25,2022-06-04,10,Resolvido,Sim,10
t1Po4Wiie2VGwu12MGCS+w==,Porto Seguro,Consultas indevidas ao CPF,Araraquara - SP,SP,2022-04-04,2022-04-14,10,Resolvido,Sim,10
c/g28gSQ1A8TB1YY3it8Qw==,Porto Seguro,Atendimento Centro Automotivo Porto Seguro,São Paulo - SP,SP,2022-05-10,2022-05-20,10,Resolvido,Sim,10
zw3qKquhx1mj1DvM9+35Qw==,Porto Seguro,Falta de atentimento humana no site e ura do Seguro Porto Seguro Auto,Santo André - SP,SP,2022-05-13,2022-05-23,10,Resolvido,Sim,10
91jb5B8BaRV2Kza9O4eMrA==,Porto Seguro,RECLAMAÇÃO PORTO FAZ_,São Paulo - SP,SP,2022-05-20,2022-05-30,10,Resolvido,Sim,10
GIzGMK4mnoRXXRsNZf33MA==,Youse Seguros,Falta de respeito,São Paulo - SP,SP,2022-04-26,2022-05-06,10,Resolvido,Sim,10
ZpWrGynpmnqjIUO5ctkc7A==,Youse Seguros,Cancelaram meu seguro,Teresina - PI,PI,2022-05-02,2022-05-12,10,Resolvido,Sim,10
kzccAqaZURN69VFsjtOpGA==,MAPFRE Seguros,Sinistro de celular,Recife - PE,PE,2022-04-04,2022-04-14,10,Resolvido,Sim,9
+nRSlJjGM5JB1qvV4MptWw==,MAPFRE Seguros,HONORÁRIOS ADVOCATÍCIOS,Balneário Camboriú - SC,SC,2022-04-29,2022-05-09,10,Resolvido,Sim,10
37NKupyRHN97GhoDIOjfXA==,MAPFRE Seguros,Seguro está ativo?,Goiânia - GO,GO,2022-06-17,2022-06-27,10,Resolvido,Sim,10
A2xW3HmhSUtx5o58nxXgfw==,MAPFRE Seguros,Falta de Análise objetiva em relação ao Sinistro,Mauá - SP,SP,2022-04-08,2022-04-18,10,Resolvido,Sim,10
v9V6qb0VzOtFe/plvPKJ2g==,AIG Seguros Brasil,Atraso no pagamento de Sinistro Aprovado,Hortolândia - SP,SP,2022-04-04,2022-04-14,10,Resolvido,Sim,10
eD6JKuLr8Zs7U4R9SyuROg==,AIG Seguros Brasil,Proteção de Preço Negada Indevidamente - Visa Infinite,Guarulhos - SP,SP,2022-04-15,2022-04-25,10,Resolvido,Sim,10
hqvlNRTGFE98LuuVK3Vvrg==,Zurich Brasil Seguros,"ZURICH ""Conto do Vigário""",Mangaratiba - RJ,RJ,2022-06-14,2022-06-24,10,Resolvido,Sim,7
Rb682ziwOuS+dhDouh71Pw==,Tokio Marine Seguradora,Reembolso Assistencia 24 Horas,Curitiba - PR,PR,2022-04-19,2022-04-29,10,Resolvido,Sim,10
D1JKtGL8LSwyInxlbGrVrA==,Tokio Marine Seguradora,Não consigo alterar a forma de pagamento e nem entrar em contato com ninguém da seguradora,São Paulo - SP,SP,2022-05-04,2022-05-14,10,Resolvido,Sim,10
yiK+uaLogg7oxmEZRXbxXQ==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Assistência,Paulista - PE,PE,2022-05-08,2022-05-18,10,Resolvido,Sim,10
3eF+nXeI6ee3ZQ49EC0kCA==,Bradesco Seguros,O Bradesco não aceita novo número de cartão de crédito pra pagamento do seguro.,São Gonçalo - RJ,RJ,2022-06-24,2022-07-04,10,Resolvido,Sim,7
2fgZKr57MA0CjCzvXhGQjA==,Bradesco Seguros,Cirurgia negada,Brasília - DF,DF,2022-06-09,2022-06-19,10,Resolvido,Sim,10
Nu7B1of/cgxIoecXBNmW2g==,Bradesco Seguros,Seguro Prestamista,Nazaré do Piauí - PI,PI,2022-06-11,2022-06-21,10,Resolvido,Sim,10
cvNQk340iJiDKXUZhgQHLw==,Bradesco Seguros,Serviço de Reembolso via Site Indisponivel a dias,Poá - SP,SP,2022-06-17,2022-06-27,10,Resolvido,Sim,10
U200X8jyYEVfH0bK1fzu7A==,Bradesco Seguros,Cancelamento,Itaú de Minas - MG,MG,2022-06-17,2022-06-27,10,Resolvido,Sim,10
iSrmmGhB0e63Z38GKiBIpg==,Bradesco Seguros,Resgate economia premiavel,Piraquara - PR,PR,2022-05-31,2022-06-10,10,Resolvido,Sim,10
7CQx1ELfYbhJTEinj5X8zQ==,Bradesco Seguros,REEMBOLSO ASSISTÊNCIA PARTO NORMAL,Vila Velha - ES,ES,2022-04-22,2022-05-02,10,Resolvido,Sim,7
qZoiCxZ3y5HOoR/KfXPz4g==,Bradesco Seguros,Reembolso não concedido,Brasília - DF,DF,2022-04-29,2022-05-09,10,Resolvido,Sim,10
8TlV7/EIS95o1ulACXvERw==,Bradesco Seguros,Falta de acesso à carteirinha,São José dos Campos - SP,SP,2022-05-02,2022-05-12,10,Resolvido,Sim,10
zz2BmOXewWpUtK2KSHw6mw==,Bradesco Seguros,Consulta agendada via telemedicina que não realizada,São Paulo - SP,SP,2022-05-06,2022-05-16,10,Resolvido,Sim,10
LmgdDBcT9OgB+SmN9cYElw==,HDI Seguros,Não tem resposta para o sinistro,São Paulo - SP,SP,2022-03-28,2022-04-07,10,Resolvido,Não,1
kuyF3ybCJ7UwcZQCL4dKjQ==,HDI Seguros,HDI nunca mais,Araputanga - MT,MT,2022-04-23,2022-05-03,10,Resolvido,Não,1
bjV3h2gurrWX7p28/XmLkQ==,HDI Seguros,Serviço ruim,Ribeirão Preto - SP,SP,2022-05-13,2022-05-23,10,Resolvido,Não,5
lj6Lvao0cOxXvEuyn5J5tg==,Porto Seguro,Nenhum telefone atende!!!,Rio de Janeiro - RJ,RJ,2022-05-27,2022-06-06,10,Resolvido,Não,3
F6GISMxacOGO6QJ09iA94Q==,Zurich Brasil Seguros,Enrolado e muito mal atendido pela Zurich,Ribeirão Preto - SP,SP,2022-04-25,2022-05-05,10,Resolvido,Não,4
zxxlnkkzY9dQubBQIy89IA==,Zurich Brasil Seguros,Continuo com problemas no trato com a Zurich sobre sinistro e franquia,São José - SC,SC,2022-06-20,2022-06-30,10,Resolvido,Não,9
8tXYZt2uILDGQBs3mo9DaQ==,Tokio Marine Seguradora,"Prejuízo, desgaste e transtorno",Brasília - DF,DF,2022-04-03,2022-04-13,10,Resolvido,Não,3
JkbPuqGuFFogyNeAl4ueng==,Tokio Marine Seguradora,Descaso,Salesópolis - SP,SP,2022-05-15,2022-05-25,10,Resolvido,Não,3
8bto0G9LLn9qbz1TwgXw1w==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",SEM HONRAR A COBERTURA,Salvador - BA,BA,2022-04-25,2022-05-05,10,Resolvido,Não,3
zNRh386iHHm8b2MnUZjopw==,Bradesco Seguros,Disse que o meu reembolso iria ser depositado e não depositaram,Maceió - AL,AL,2022-06-25,2022-07-05,10,Resolvido,Não,0
DQoOkHHWdmdvXWjoiwgIdg==,Bradesco Seguros,Não recebi meu resgate,Curitiba - PR,PR,2022-06-30,2022-07-10,10,Resolvido,Não,0
dz2tIN5p+dBVHnEbgw6zgQ==,Bradesco Seguros,Não foi pago o valor prometido!,Osasco - SP,SP,2022-06-24,2022-07-04,10,Resolvido,Não,5
tWxNdC2bcjVAA8sXvulz9g==,Bradesco Seguros,Solicitei Socorro mecânico e não fui atendido!!!,Jaboatão dos Guararapes - PE,PE,2022-06-03,2022-06-13,10,Resolvido,Não,5
mtZ4Kg7eTzw5Tbl4ChsP5w==,HDI Seguros,NÃO RENOVARAM MEU SEGURO,Ribeirão Preto - SP,SP,2022-04-18,2022-04-28,10,Não resolvido,Não,0
sVTvrAuOaFtTukQXrRhG3Q==,Porto Seguro,Guincho 7 horas e ainda não chegou,Fortaleza - CE,CE,2022-06-11,2022-06-21,10,Não resolvido,Não,0
TrqI3IfKeakYvScwTULlfw==,Porto Seguro,Porto Seguro com Serviços Residenciais não serve pra nada!,São Paulo - SP,SP,2022-04-26,2022-05-06,10,Não resolvido,Não,6
k1MMezTYfVEp2jTaYbEAaw==,Porto Seguro,Cobrança de multa de 3 anos atrás? Não faz sentido,Suzano - SP,SP,2022-05-31,2022-06-10,10,Não resolvido,Não,0
5xSK3Iy/m/WwhDWS6sOfjg==,AIG Seguros Brasil,Empresa não responde,Catanduva - SP,SP,2022-04-29,2022-05-09,10,Não resolvido,Não,0
PEfM08mQGmzemH9Fb7S8gg==,Zurich Brasil Seguros,Demora em dar retorno e passar informações sobre sinistro,Belo Horizonte - MG,MG,2022-06-10,2022-06-20,10,Não resolvido,Não,0
O4yM/J+t1ryaMW82x3M56w==,Zurich Brasil Seguros,Contato impossível.,Santarém - PA,PA,2022-06-14,2022-06-24,10,Não resolvido,Não,0
wc7XByKgntwvy1gcabJSKQ==,Zurich Brasil Seguros,2 vezes com o mesmo problema em menos de 1 mes apos primeiro concerto,Gaspar - SC,SC,2022-04-18,2022-04-28,10,Não resolvido,Não,2
ff6Y0K8LKzp65so7yZEDDA==,Zurich Brasil Seguros,Sinistro não resolvido 2131151,Sorocaba - SP,SP,2022-05-31,2022-06-10,10,Não resolvido,Não,3
ihZwzeXz4nOqyegr8ZIheg==,Zurich Brasil Seguros,Seguro que não foi indenizado,Barra do Mendes - BA,BA,2022-04-19,2022-04-29,10,Não resolvido,Não,0
OJZcOsseB+GBePKaVSZweg==,Tokio Marine Seguradora,Nao cumpre com o contrato,Olinda - PE,PE,2022-05-29,2022-06-08,10,Não resolvido,Não,0
jGrx2NNTWIiLXfABc+IL7g==,Tokio Marine Seguradora,Sem cobertura_teto panorâmico_Peugeot 308,Volta Redonda - RJ,RJ,2022-06-18,2022-06-28,10,Não resolvido,Não,0
eSLVdsOwM3MpHpuLV8Eydw==,Tokio Marine Seguradora,Demora para acionar reboque,Recife - PE,PE,2022-06-22,2022-07-02,10,Não resolvido,Não,0
mit5ttkCZSfpydXTr7r7kg==,Tokio Marine Seguradora,Impossibilidade de falar com a segurada,Candeias - BA,BA,2022-05-03,2022-05-13,10,Não resolvido,Não,3
lisj7S0mIDqvFpIDXeRuQA==,Tokio Marine Seguradora,Endosso na tokio marine não é levado a sério pela própria CIA,Curitiba - PR,PR,2022-04-19,2022-04-29,10,Não resolvido,Não,0
nOg/hMWM4TVc+DHZmsSmyA==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Atraso no fornecimento de peças,Mairinque - SP,SP,2022-04-22,2022-05-02,10,Não resolvido,Não,1
nH/YpJUsZTl23aAa4jrDJA==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Descaso allianz,Rio de Janeiro - RJ,RJ,2022-05-20,2022-05-30,10,Não resolvido,Não,2
7J0nDGUAqF/iUjWUYZqO+g==,Bradesco Seguros,tarefa árdua conseguir boleto de pagamento,Ribeirão Preto - SP,SP,2022-05-02,2022-05-11,9,Não resolvido,Não,0
ijFiysqiA77ffetxAZjwxQ==,Bradesco Seguros,Cobertura que não existe,Limeira - SP,SP,2022-04-13,2022-04-22,9,Não resolvido,Não,0
zYu4IV7UAAk6Mrnir2pj/A==,Bradesco Seguros,LUCROS CESSANTES É ENGANAÇÃO. ABSURDO!!! DESRESPEITO TOTAL!!!,São Paulo - SP,SP,2022-04-30,2022-05-09,9,Não resolvido,Não,0
fMcF368C4+PRPzcGV3WGOg==,Bradesco Seguros,"Na hora que vocês mais precisa, a seguradora lava as mãos",Ribeirão Preto - SP,SP,2022-04-30,2022-05-09,9,Não resolvido,Não,0
0ZgIu1vStOoqJ+uXvqADcw==,Bradesco Seguros,Solicitação de Reembolso - Parto Normal,Niterói - RJ,RJ,2022-04-20,2022-04-29,9,Resolvido,Sim,9
iYv4WyuUt+AXkjMygbew2Q==,Bradesco Seguros,Discriminação de médico por ser Bradesco Saude,Ilhéus - BA,BA,2022-04-27,2022-05-06,9,Resolvido,Sim,10
LqgcKZK9dVtK2Tp9M78u5w==,HDI Seguros,Assistência 24 horas - Troca de Pneu,Almirante Tamandaré - PR,PR,2022-04-04,2022-04-13,9,Resolvido,Sim,8
U8KAVp6EzSIfp8mfEinDFA==,HDI Seguros,INSATISFACAO TOTAL NAO IREI RENOVAR O SEGURO COM ESSA EMPRESA,São José dos Campos - SP,SP,2022-04-07,2022-04-16,9,Resolvido,Sim,9
Laou1NqhiBD0ebIaDWitng==,HDI Seguros,3 horas esperando guincho,São Paulo - SP,SP,2022-04-05,2022-04-14,9,Resolvido,Sim,10
L5vNOwdOvHLKb9Rqkbzv4g==,Azul Seguros,"NAO CUMPREM PRAZOS, DESCASO COM SEGURADO E TERCEIROS",Campinas - SP,SP,2022-06-04,2022-06-13,9,Resolvido,Sim,6
wz/6aqXfgfSz6g2F0SUdUw==,Azul Seguros,Sinistro,São Paulo - SP,SP,2022-05-17,2022-05-26,9,Resolvido,Sim,7
u5cKkgQ1CYfMPkCqX61Gfw==,Azul Seguros,Sem reposta da seguradora sobre andamento do sinistro,Niterói - RJ,RJ,2022-04-18,2022-04-27,9,Resolvido,Sim,9
yCWJrKLMyAOPkIq7tMpIjA==,Azul Seguros,Falta de Ética,São Paulo - SP,SP,2022-06-16,2022-06-25,9,Resolvido,Sim,10
Eep/Z5FJxufrtVsvKNedaw==,Porto Seguro,Assinatura Tech Fácil Sendo Cobrada em Dobro,Campo Grande - MS,MS,2022-04-03,2022-04-12,9,Resolvido,Sim,2
pgxMWGLlq4BZhwC0tZOFxw==,Porto Seguro,"Seguradora se recusa a pagar dano em cobertura de policarbinato,",SAO PAULO - SP,SP,2022-06-13,2022-06-22,9,Resolvido,Sim,5
QAX8kRT7ngz2JBKcxE7IJg==,Porto Seguro,PESSIMO ATENDIMENTO. Lançaram 4 atendimentos indevidos.,São Paulo - SP,SP,2022-06-13,2022-06-22,9,Resolvido,Sim,8
FUnv4qvf53hSdFZTvvC1Aw==,Porto Seguro,Contrato Abusivo Carro Fácil,Niterói - RJ,RJ,2022-05-25,2022-06-03,9,Resolvido,Sim,10
OysChZ/+aZoBRZNKlW6OVg==,Porto Seguro,Consumidor [Editado pelo Reclame Aqui] e coagido pela Porto seguro lucros cessantes,São Paulo - SP,SP,2022-05-25,2022-06-03,9,Resolvido,Sim,10
qkZu2SQH078dsnmQH2D/Pg==,Porto Seguro,sobre pagamento dos dias que minha moto favo na feltrem moto responsável porto seguro,Osasco - SP,SP,2022-05-31,2022-06-09,9,Resolvido,Sim,10
Ny0z229FrFA49GkAFRChqA==,Porto Seguro,TECHFÁCIL E REPPARA,Ribeirão Preto - SP,SP,2022-05-10,2022-05-19,9,Resolvido,Sim,10
QCilh6O7ksCCIhhJ1UuOxg==,Porto Seguro,Troca de vidro,São Paulo - SP,SP,2022-05-11,2022-05-20,9,Resolvido,Sim,10
vwWGpLNxjmWTyhWcMZEIEA==,Porto Seguro,CADE A LEI DE PROTEÇÃO DE DADOS????,São Paulo - SP,SP,2022-06-08,2022-06-17,9,Resolvido,Sim,10
EvUu5LxPO4dD2sbt4FCgLA==,Youse Seguros,não consigo alterar beneficiários seguro vida,Porto Velho - RO,RO,2022-06-13,2022-06-22,9,Resolvido,Sim,9
lgLpGvA8bGMP32/5QiCtFg==,MAPFRE Seguros,Me sinto enganado,Cunha - SP,SP,2022-04-04,2022-04-13,9,Resolvido,Sim,2
DOqgpdNFrvfb+PT2H/PrFg==,MAPFRE Seguros,Troca de produto - urgente,Cerquilho - SP,SP,2022-05-02,2022-05-11,9,Resolvido,Sim,7
SuKRVUi6Frt1/CtdXrhPcw==,MAPFRE Seguros,Péssimo atendimento!,Campinas - SP,SP,2022-04-05,2022-04-14,9,Resolvido,Sim,8
Y3EBOWOo+lRX5lykHolayw==,MAPFRE Seguros,ASSISTENCIA 24HS,Guaíba - RS,RS,2022-04-09,2022-04-18,9,Resolvido,Sim,9
lxe696lnTcMvjwqg2jz1VA==,MAPFRE Seguros,Seguro do carro 2 meses e não trocou teto solar quebrado,Rio de Janeiro - RJ,RJ,2022-06-10,2022-06-19,9,Resolvido,Sim,9
I8dJR5KyBc6xZef/ngNeew==,Zurich Brasil Seguros,EMPRESA NÃO REALIZA REEMBOLSO DO CONSERTO DA MÁQUINA DE LAVAR ROUPAS,Santa Cruz da Conceição - SP,SP,2022-04-05,2022-04-14,9,Resolvido,Sim,5
hg15wcAUnUdiTB0p4D+8UA==,Zurich Brasil Seguros,SEM SOLUÇÃO!.SEM CARRO!,Chapecó - SC,SC,2022-05-30,2022-06-08,9,Resolvido,Sim,8
PgQO+yrdMFZe/lK77avHGA==,Zurich Brasil Seguros,Reembolso não entregue,Tramandaí - RS,RS,2022-06-15,2022-06-24,9,Resolvido,Sim,8
11yV09bxIswHhbR+zg0QdQ==,Tokio Marine Seguradora,Pouco caso,Santo André - SP,SP,2022-05-17,2022-05-26,9,Resolvido,Sim,5
HYI4cSZuulqzM0hSc2HCvA==,Tokio Marine Seguradora,Me mandaram um boleto de seguro de carro o qual nunca contratei,São Paulo - SP,SP,2022-05-09,2022-05-18,9,Resolvido,Sim,6
l558JBUQGlE2f0Uj16835Q==,Tokio Marine Seguradora,ATRASO ABSURDO NO FORNECIMENTO DE PEÇA!,São Paulo - SP,SP,2022-05-10,2022-05-19,9,Resolvido,Sim,7
TLzmCPuR68CjOAikQpLU/A==,Tokio Marine Seguradora,Falta de atendimento/ assistência ao segurado,Montes Claros - MG,MG,2022-05-24,2022-06-02,9,Resolvido,Sim,9
bfriimb1M6dxgP+3fSA4ow==,Tokio Marine Seguradora,Reembolso Assistencia Residencial,Fortaleza - CE,CE,2022-04-12,2022-04-21,9,Resolvido,Sim,10
CxsOwRcqFvDMAO0aohfoQA==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Falta de comprometimento com o segurado,Ribeirão Preto - SP,SP,2022-03-30,2022-04-08,9,Resolvido,Sim,5
hBkviVO0PNPOR/l0JYDgkw==,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",PÉSSIMO PRESTADOR DE CONSERTO DE GELADEIRA,Rio de Janeiro - RJ,RJ,2022-04-27,2022-05-06,9,Resolvido,Sim,8
b3uJyo52wv07HNZMAIPUhA==,Bradesco Seguros,Desrespeito,Florianópolis - SC,SC,2022-06-13,2022-06-22,9,Resolvido,Sim,3
4AKOx+z6ly88/TMuSskJYw==,Bradesco Seguros,Foi descontado um valor alto da minha conta..,Guaíba - RS,RS,2022-06-21,2022-06-30,9,Resolvido,Sim,6
s8iZhfXkxvcDDDbwF693bQ==,Bradesco Seguros,Indisponibilidade temporária - estou há uma semana sem conseguir logar no app,Belo Horizonte - MG,MG,2022-06-13,2022-06-22,9,Resolvido,Sim,7
TlE0MzmJgCR3qxxl7hFrvQ==,Bradesco Seguros,Seguro de vida e previdência,São Paulo - SP,SP,2022-06-09,2022-06-18,9,Resolvido,Sim,8
qnWE8VuWjUF0rLn3245dXA==,Bradesco Seguros,Demora para aprovar perícia,São Paulo - SP,SP,2022-05-31,2022-06-09,9,Resolvido,Sim,8
wT/hxyaGQGcrxxxXJzNIXg==,Bradesco Seguros,Seguro de Vida Cobrado 2 Vezes,Valinhos - SP,SP,2022-05-31,2022-06-09,9,Resolvido,Sim,9
QaJp/n1ITGa0gpH7AwFaPw==,Bradesco Seguros,Cancelamento de título de capitalização,Recife - PE,PE,2022-06-06,2022-06-15,9,Resolvido,Sim,9
D1ymCayCXlgjkr6XoHGSjQ==,Bradesco Seguros,Descumprimento de Ordem Judicial/Liminar,Vitória da Conquista - BA,BA,2022-05-24,2022-06-02,9,Resolvido,Sim,10
j2J8yV3ajsGZjDWrfWQegg==,Bradesco Seguros,Site não mostra a posição de pagamento dos boletos,São Paulo - SP,SP,2022-06-14,2022-06-23,9,Resolvido,Sim,10
C6Kftosk21hg3Vib5c1eTA==,Bradesco Seguros,"O bradesco Saude não está querendo fornecer uma negativa, para que eu não possa recorrer em justiça",Recife - PE,PE,2022-06-15,2022-06-24,9,Resolvido,Sim,10
KAw/C1sSK55HzjfzHcUs9w==,Bradesco Seguros,Reembolso não realizado,São Bernardo do Campo - SP,SP,2022-06-20,2022-06-29,9,Resolvido,Sim,10
tVJk95xIqpnvyuC4yx4mBA==,Bradesco Seguros,Carteira Física Plano,Três Rios - RJ,RJ,2022-05-24,2022-06-02,9,Resolvido,Sim,10
Wkpo5xcPYFb81qtF3p20Lw==,Bradesco Seguros,Reembolso anestesia incorreto,Rio de Janeiro - RJ,RJ,2022-05-25,2022-06-03,9,Resolvido,Sim,10
YjzOVc5gad6jkFBiTt0e3g==,Bradesco Seguros,Veículo adquirido em leilão com diversas multas anteriores a data não pagas pela Bradesco,Castelo - ES,ES,2022-06-04,2022-06-13,9,Resolvido,Sim,10
GfFi0EbMlk1ScVyM9pw1/w==,Bradesco Seguros,Reembolso negado sem motivo,São Paulo - SP,SP,2022-04-16,2022-04-25,9,Resolvido,Sim,8
WanvuFBglZpwJ2/HEkewkQ==,Bradesco Seguros,Seguro prestamista,Recife - PE,PE,2022-05-12,2022-05-21,9,Resolvido,Sim,8
HZZW1WcbTlPOCJQmOXcSnQ==,Bradesco Seguros,Resgate de titulo,Fortaleza - CE,CE,2022-05-18,2022-05-27,9,Resolvido,Sim,8
my8M8dVeOroZpCORl7TkNA==,Bradesco Seguros,Atraso no Reembolso de serviço de Taxi,Blumenau - SC,SC,2022-05-11,2022-05-20,9,Resolvido,Sim,9
yJtJE091if79BMX4AjWikA==,Bradesco Seguros,Falta de análise pedido reembolso,Rio de Janeiro - RJ,RJ,2022-05-14,2022-05-23,9,Resolvido,Sim,9
TnZScJ9gaaoW65HWKFF9bw==,Bradesco Seguros,Cancelamento do seguro prestamista BRADESCO,Campinas - SP,SP,2022-05-16,2022-05-25,9,Resolvido,Sim,9
WanvuFBglZpwJ2/HEkewkQ==,Bradesco Seguros,Seguro prestamista,Araguari - MG,MG,2022-05-17,2022-05-26,9,Resolvido,Sim,9
KjApviHf9w5a/mYAcJi7vw==,Bradesco Seguros,Cancelamento e resgate capitalização Bradesco.,Rio de Janeiro - RJ,RJ,2022-07-06,2022-07-15,9,Resolvido,Sim,9
uVdpsGNgP/Ts0pJ6KBT7PQ==,Bradesco Seguros,SEGURO PRESTAMISTA,Capetinga - MG,MG,2022-05-16,2022-05-25,9,Resolvido,Sim,10
6LmxOFoBJwszOq2w/+ppQQ==,HDI Seguros,Problema - Reembolso - Reboque,Rio de Janeiro - RJ,RJ,2022-04-04,2022-04-13,9,Resolvido,Não,4
5cihkq8957+/UC6wblIJRA==,HDI Seguros,Entrega do carro,Pouso Redondo - SC,SC,2022-06-22,2022-07-01,9,Resolvido,Não,4
1mBXLFWsuCmtP3PY4iG+UQ==,Azul Seguros,INDENIZAÇÃO INTEGRAL ABAIXO DO VALOR DA TABELA FIPE (TERCEIROS),São Bernardo do Campo - SP,SP,2022-04-07,2022-04-16,9,Resolvido,Não,2
2O0Mfwwf/NmNQlb26qPEqw==,Azul Seguros,DESCASCO NO SERVIÇO PRESTADO,Guarulhos - SP,SP,2022-04-04,2022-04-13,9,Resolvido,Não,7
lVQmJUWuIgyRjrTk4TNsWg==,Porto Seguro,Não consigo encerrar minha conta no Conquista!,São Paulo - SP,SP,2022-04-10,2022-04-19,9,Resolvido,Não,0
oz7/uUUZBdl2ONOYqkBvgQ==,Porto Seguro,Cobrança indevida Carro Fácil,São Paulo - SP,SP,2022-05-17,2022-05-26,9,Resolvido,Não,2
jx4y/Xh9FgZw0cXSIYLy4Q==,Porto Seguro,Cobrança duplicada do seguro,Campina Grande - PB,PB,2022-03-29,2022-04-07,9,Resolvido,Não,7
r/3tBsWiNpJMMvvlHpWS2Q==,Porto Seguro,Fui cobrado sem renovar,Vitória - ES,ES,2022-04-02,2022-04-11,9,Resolvido,Não,10
qH2NujW6P1a0ljo56lCqZw==,Porto Seguro,Restituição e falta de profissionalidade,Jundiaí - SP,SP,2022-06-09,2022-06-18,9,Resolvido,Não,0
GKH+zPMJovv3Hsmg9qivsg==,MAPFRE Seguros,FALTA DE RESPEITO PELO CONSUMIDOR - NÃO FAÇAM NEGOCIO COME STA EMPRESA!!!!,Araquari - SC,SC,2022-03-28,2022-04-06,9,Resolvido,Não,3
