sentimento,empresa,tempo_reclamacao,status,titulo,seguro,sinistro,prestamista,carro,cancelamento,protecao,atendimento,rembolso
Negativo,AIG Seguros Brasil,41,Não resolvido,AIG NÃO CUMPRE COM SUAS OBRIGAÇÕES,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,27,Não resolvido,Seguradora não paga! não respeita prazos!!,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,42,Não resolvido,Atrazo no pagamento do sinistro,false,true,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,47,Não resolvido,Demora no pagamento do seguro proteção de preço,true,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,27,Resolvido,Serviço de Proteção de preços - Propaganda Enganosa!!!,false,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,30,Não resolvido,Cadê o dinheiro do seguro que foi aprovado a quase 2 meses????,true,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,33,Não resolvido,AIG SEGUROS,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,47,Não resolvido,Atraso SPP - VISA,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,1,Não resolvido,Prazo expirado e pagamento não efetuado,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,7,Não resolvido,SEGURO NÃO PAGO,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,38,Não resolvido,Falta de retorno,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,36,Não resolvido,Problema no pagamento,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,7,Não resolvido,Seguro Proteção de Preços Visa não creditado,true,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,5,Não resolvido,INDIGNADO! Descaso e mal atendimento no SAC da AIG,false,false,false,false,false,false,true,false
Negativo,AIG Seguros Brasil,49,Não resolvido,Atraso no pagamento do sinistro,false,true,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,43,Resolvido,Empresa não paga sinistro aprovado,false,true,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,46,Não resolvido,Sinistro aberto em 20/03 sem resolução,false,true,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,2,Não resolvido,IMPOSSÍVEL O CONTATO - reembolso de gastos por seguro saúde,true,false,false,false,false,false,false,true
Negativo,AIG Seguros Brasil,29,Não resolvido,Proteção de preço aprovado e não pago,false,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,11,Não resolvido,SEGURO SEM ASSISTÊNCIA NO EXTERIOR E NEGAM RESSARCIMENTO DAS DESPEAS MESMO APÓS 5 MESES,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,26,Não resolvido,Demora no pagamento do sinistro,false,true,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,15,Não resolvido,SEGURO PROTEÇÃO DE PREÇO VISA NÃO PAGA O SINISTRO,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,7,Não resolvido,Transtorno Total com a Seguradora AIG,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,26,Não resolvido,Cadê o dinheiro do seguro que foi aprovado a quase 2 meses?,true,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,19,Resolvido,AIG não paga sinistro VISA Proteção de Preço,false,true,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,24,Resolvido,Problemas com o prazo,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,21,Não resolvido,Meu seguro proteção de preço está 2 meses atrasado,true,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,28,Não resolvido,"Proteção de preço aprovada, mas não paga após dcorrido 15 dias.",false,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,57,Resolvido,Reembolso não efetuado. Prazos não cumpridos,false,false,false,false,false,false,false,true
Negativo,AIG Seguros Brasil,45,Não resolvido,Demora da analise,false,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,5,Resolvido,"Solicito o deposito em minha conta do valor referente ao seguro ""Proteção de Preço Visa""",true,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,34,Não resolvido,Proteção de Preços Negada,false,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,17,Resolvido,Seguro Proteção de Preço Visa Não pago - Bilhete 03728199,true,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,29,Não resolvido,Não pagamento - Proteção de Preços - VISA,false,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,21,Não resolvido,atraso na resolução dos sinistros,false,true,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,25,Não resolvido,Proteção de preço visa,false,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,11,Resolvido,AIG e VISA não pagam meu sinistro,false,true,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,6,Não resolvido,Proteção de preço atrasada!,false,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,45,Resolvido,Pagamento do seguro proteção de preço,true,false,false,false,false,true,false,false
Negativo,AIG Seguros Brasil,35,Não resolvido,Seguro ainda não creditado!,true,false,false,false,false,false,false,false
Negativo,AIG Seguros Brasil,12,Resolvido,Seguro de Proteção de Preços não pago e sem previsão de depósito,true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,25,Resolvido,Demora para resposta de sinistro,false,true,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,39,Resolvido,Atraso Seguro Proteção de Compras Visa,true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,44,Resolvido,Não depositaram Seguro Proteção de Preco,true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,31,Resolvido,Demora para pagamento de Proteção Preço Visa,false,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,13,Resolvido,"Proteção de Preços do cartão Visa Infinite foi aprovada, mas não foi paga até agora",false,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,5,Resolvido,Seguro não pago,true,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,3,Resolvido,PROTEÇÃO DE PREÇO,false,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,28,Resolvido,NÃO PAGAMENTO DE SEGUROS AIG/VISA,false,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,53,Resolvido,Aguardando pagamento cujo prazo já se encerrou há muito tempo,false,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,3,Resolvido,Atraso no pagamento de sinistro,false,true,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,31,Resolvido,Sem retorno na Proteção de Preço,false,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,28,Resolvido,Ainda nao recebi o sinistro aprovado Número do bilhete: 03714547,false,true,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,14,Resolvido,Seguro proteção de preços aprovado e não pago,true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,30,Resolvido,Demora na análise de seguro do cartão visa,true,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,29,Resolvido,Sinistro proteção de Preço Parado a mais de Mês,false,true,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,4,Resolvido,Seguro proteção de preço não recebido,true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,28,Resolvido,"Deram um prazo do meu sinistro de 15 dias e ate hoje não recebi nada, já reclamei no site da visa e do AIG e não recebi nenhum retorno.",false,true,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,8,Resolvido,Sinistro não pago pela AIG,false,true,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,27,Resolvido,AIG Seguros Brasil não cumpriu com o Pagamento do meu Sinistro,true,true,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,53,Resolvido,ATRASO NO PAGAMENTO DO SEGURO PROTEÇÃO DE PREÇO - VISA,false,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,13,Resolvido,"Seguro proteção de preço aprovado, Mais não recebi",true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,24,Resolvido,SEGURO PROTEÇÃO DE PREÇO - BILHETE 03709940,false,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,34,Resolvido,Seguro não foi pago,true,false,false,false,false,false,false,false
Positivo,AIG Seguros Brasil,15,Resolvido,Seguro Proteção de Preço,true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,31,Resolvido,Atraso no pagamento do seguro proteção de preço,true,false,false,false,false,true,false,false
Positivo,AIG Seguros Brasil,29,Resolvido,Demora na análise do sisnistro de compra protegida cartão Mastercard,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,41,Não resolvido,EMPRESA NÃO SOLUCIONA O PROBLEMA E MOSTRA LAUDO QUE NÃO RETRATA A REALIDADE,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,26,Resolvido,Restituição de seguros,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,15,Não resolvido,Enrolação no atendimento da Garantia Estendida,false,false,false,false,false,false,true,false
Negativo,Zurich Brasil Seguros,20,Resolvido,ZuricH não atende consulmidor com colchão que apresentou defeito.,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,7,Não resolvido,Não consigo atendimento do seguro,true,false,false,false,false,false,true,false
Negativo,Zurich Brasil Seguros,31,Resolvido,Assistência técnica ruim e pós zurich péssimo,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,21,Resolvido,Cancelamento do seguro celular,true,false,false,false,true,false,false,false
Negativo,Zurich Brasil Seguros,28,Não resolvido,PÉSSIMO ATENDIMENTO DA EMPRESA,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,34,Não resolvido,NEGATIVA DE PAGAMENTO DE PEQUENOS REPAROS,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,12,Não resolvido,Não querem cobrir o sinistro de Furto Qualificado,false,true,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,41,Não resolvido,Uma porcaria,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,19,Não resolvido,Não entregou conserto do carro no prazo estipulado pela susep,false,false,false,true,false,false,false,false
Negativo,Zurich Brasil Seguros,8,Resolvido,Aguardando o pagamento,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,8,Não resolvido,Seguro sem Responsabilidade com Cliente,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,2,Não resolvido,Zurich nega cobertura a sinistro do meu celular,false,true,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,43,Não resolvido,Reparamos sinistro por inteiro e recebemos parcialmente.,false,true,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,6,Não resolvido,"QUERO PAGAR MEU SEGURO À VISTA, DE ACORDO COM A PROPOSTA ENVIADA, E ESTÃO ME IMPEDINDO, FORÇANDO O PAGAMENTO PARCELADO COM JUROS.",false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,21,Não resolvido,Falha na prestação de Serviços,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,86,Não resolvido,NAO COBRIRAM MEU SEGURO SENDO QUE ESTA NO CONTRATO,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,7,Não resolvido,Falta de atendimento,false,false,false,false,false,false,true,false
Negativo,Zurich Brasil Seguros,8,Não resolvido,Não quiz fazer a troca da televisão por uma da mesma,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,10,Não resolvido,Demora em dar retorno e passar informações sobre sinistro,false,true,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,7,Resolvido,DEMORA PARA PAGAR,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,2,Não resolvido,DESCASO COM O CLIENTE - Geladeira Não funciona,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,11,Não resolvido,Espera excessiva para um reboque,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,7,Não resolvido,Sinistro negado indevidamente,false,true,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,47,Resolvido,CELULAR GARANTIA ESTENDIDA. NÃO REPARARAM A CONTENTO,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,19,Não resolvido,Cancelamento Indevido de apólice após erro em pagar boleto,false,false,false,false,true,false,false,false
Negativo,Zurich Brasil Seguros,11,Não resolvido,Prejuízo causado pela zurich a cliente,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,9,Não resolvido,Notebook veio do concerto com defeito e não querem me reembolsar,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,9,Não resolvido,PESSIMA SEGURADORA,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,15,Não resolvido,CANCELAMENTO E ESTORNO SEGURO AUTO,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,11,Não resolvido,Sem geladeira Zurich dificulta pagamento de seguro,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,13,Não resolvido,Demora pra. Liberar seguro,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,7,Não resolvido,Seguradora engana cliente,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,46,Resolvido,Reembolso de Lucros Cessantes,false,false,false,false,false,false,false,true
Negativo,Zurich Brasil Seguros,42,Não resolvido,Não consertaram só trocaram o HD 500 por outro,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,7,Não resolvido,DESCASO COM O SEGURADO NO PAGAMENTO DA INDENIZAÇÃO!,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,10,Não resolvido,Seguro que não foi indenizado,true,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,16,Não resolvido,ZURICH NÃO DA SUPORTE PARA O SEGURO CONTRATADO,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,13,Não resolvido,Cobertura contratada diferente da cobertura atendida,false,false,false,false,false,false,false,false
Negativo,Zurich Brasil Seguros,9,Não resolvido,Encanador nunca chega,false,false,false,false,false,false,false,false
