row_hash,empresa,titulo,local,data_abertura,data_fechamento,tempo_reclamacao,status,vfn,nota,sentimento
1373001676609063662,Zurich Brasil Seguros,Conserto da TV demorado,Florianópolis - SC,2022-06-14,2022-06-22,8,Resolvido,Sim,5,neutro
1696709706498268788,Bradesco Seguros,Reembolso não Atendido,Ituporanga - SC,2022-06-01,2022-06-08,7,Resolvido,Sim,5,neutro
-4136708406552209958,Bradesco Seguros,Resolução de reembolso,São Paulo - SP,2022-04-14,2022-05-04,20,Resolvido,Sim,5,neutro
-5158205445237785850,Porto Seguro,Não consigo usar o celular,Curitiba - PR,2022-05-16,2022-05-19,3,Resolvido,Não,5,neutro
6992918173910824167,Azul Seguros,COBRANÇA INDEVIDA DE SEGURO,São Paulo - SP,2022-04-21,2022-06-04,44,Resolvido,Sim,5,neutro
7861052875823820920,Bradesco Seguros,Burocracia no reembolso,São Paulo - SP,2022-06-09,2022-06-21,12,Resolvido,Sim,5,neutro
5159992016744863225,AIG Seguros Brasil,Proteção de preço visa,Santa Maria - RS,2022-05-13,2022-06-01,19,Resolvido,Sim,5,neutro
3177885803593343200,Azul Seguros,serviço de péssima qualidade,Osasco - SP,2022-06-01,2022-06-06,5,Resolvido,Sim,5,neutro
-6760849543519189831,Bradesco Seguros,limite sessões reembolso,Rio de Janeiro - RJ,2022-04-14,2022-06-13,60,Resolvido,Não,5,neutro
3379382105614379860,HDI Seguros,PÉSSIMO ATENDIMENTO E SOLUÇÃO,São Roque - SP,2022-04-21,2022-05-27,36,Resolvido,Sim,5,neutro
-2660211889038837888,MAPFRE Seguros,2 via de apolice de seguro,Salvador - BA,2022-04-07,2022-04-13,6,Resolvido,Não,5,neutro
5046567193373414924,Tokio Marine Seguradora,Falta de respeito !,Osasco - SP,2022-03-29,2022-04-02,4,Resolvido,Não,5,neutro
-3581916849709462816,Tokio Marine Seguradora,Pedido de socorro,Mogi das Cruzes - SP,2022-04-05,2022-05-25,50,Não resolvido,Sim,5,neutro
-8444743094748317118,Azul Seguros,NÃO CUMPREM APÓLICE DE SEGURO,Patos de Minas - MG,2022-04-30,2022-05-24,24,Resolvido,Sim,5,neutro
7342549161538533846,Bradesco Seguros,Extrato IR Bradesco Saúde,Lapa - PR,2022-05-10,2022-06-27,48,Resolvido,Não,5,neutro
2041526509209081809,HDI Seguros,Cobrança pela empresa DEBT/HDI,Curitiba - PR,2022-04-14,2022-04-28,14,Resolvido,Não,5,neutro
7254285737807358169,HDI Seguros,Falta de retorno nos sinistros,Pedro Canário - ES,2022-04-28,2022-05-21,23,Resolvido,Não,5,neutro
7276671294521650014,Porto Seguro,Assinatura Celular Tech Facil,Nova Lima - MG,2022-05-01,2022-05-16,15,Não resolvido,Não,5,neutro
-7517019392887053850,Porto Seguro,Furto e descaso com o cliente,Rio de Janeiro - RJ,2022-05-05,2022-05-09,4,Resolvido,Sim,5,neutro
2626470371259464538,HDI Seguros,Alteração de forma de pagamento,Recife - PE,2022-04-27,2022-04-29,2,Não resolvido,Sim,5,neutro
-8009608959397180979,HDI Seguros,Descaso e demora no atendimento,São Paulo - SP,2022-05-21,2022-06-16,26,Não resolvido,Não,5,neutro
-6666238822554680026,HDI Seguros,Falsa promessa de carro reserva,Santo André - SP,2022-05-24,2022-06-01,8,Resolvido,Sim,5,neutro
-3273418180244396261,MAPFRE Seguros,Renovação seguro sem sucesso,Curitiba - PR,2022-04-19,2022-04-27,8,Não resolvido,Não,5,neutro
6639473060057665989,Porto Seguro,[Tech Fácil] Bloqueio de celular,Recife - PE,2022-04-27,2022-05-04,7,Resolvido,Não,5,neutro
4978546265675313059,Tokio Marine Seguradora,Demora na resolução,São Bernardo do Campo - SP,2022-05-26,2022-06-02,7,Resolvido,Não,5,neutro
-3632759487695500730,Tokio Marine Seguradora,Péssimo atendimento,Niterói - RJ,2022-05-28,2022-06-26,29,Não resolvido,Não,5,neutro
-3632759487695500730,Tokio Marine Seguradora,Péssimo atendimento,São Paulo - SP,2022-04-28,2022-06-09,42,Resolvido,Sim,5,neutro
-4585974172914442391,MAPFRE Seguros,Não existe atendimento humano!,São Paulo - SP,2022-06-15,2022-06-28,13,Resolvido,Sim,5,neutro
-2980654744469999995,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Desrespeito com o consumidor,São Paulo - SP,2022-03-30,2022-06-09,71,Resolvido,Não,5,neutro
-4477389784908598041,Tokio Marine Seguradora,Bateram no meu carro,Santos - SP,2022-04-26,2022-06-03,38,Resolvido,Sim,5,neutro
4538026704932597392,Tokio Marine Seguradora,LIBERAÇÃO DE REPAROS,São Paulo - SP,2022-05-11,2022-05-25,14,Resolvido,Sim,5,neutro
6558998588651977251,Bradesco Seguros,Médico cadastrado não atende,São Paulo - SP,2022-06-19,2022-06-22,3,Não resolvido,Sim,5,neutro
5981511255323939424,Bradesco Seguros,Resgate título capitalização,Fortaleza - CE,2022-05-24,2022-06-21,28,Resolvido,Não,5,neutro
-5320287085171948388,Bradesco Seguros,Sempre uma cobrança indevida,Rio de Janeiro - RJ,2022-04-12,2022-04-19,7,Resolvido,Não,5,neutro
6822481136187996272,MAPFRE Seguros,Péssimo serviço de Seguro Auto,Rio de Janeiro - RJ,2022-04-12,2022-04-20,8,Não resolvido,Não,5,neutro
-3397597585252205209,Porto Seguro,Dificuldade em solicitar apólice,Praia Grande - SP,2022-04-27,2022-05-02,5,Não resolvido,Sim,5,neutro
7597103776569882238,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Falta de respeito com cliente,Santa Luzia - MG,2022-06-02,2022-06-16,14,Resolvido,Não,5,neutro
-2328690457395400649,Zurich Brasil Seguros,Pedido indeferido de reembolso,Rio de Janeiro - RJ,2022-04-05,2022-04-26,21,Resolvido,Sim,5,neutro
1946316035336262349,AIG Seguros Brasil,Beneficio Proteção de preço,Parati - RJ,2022-06-21,2022-06-30,9,Não resolvido,Não,5,neutro
7758568457915027853,Azul Seguros,Autorização para Conserto Veiculo,São Paulo - SP,2022-04-12,2022-04-20,8,Resolvido,Não,5,neutro
-723091852964836369,Azul Seguros,Não consigo consertar meu veículo,São Paulo - SP,2022-04-07,2022-06-15,69,Não resolvido,Não,5,neutro
8779702671838986508,Bradesco Seguros,"Sinistro, falta de informações",Osasco - SP,2022-07-03,2022-07-07,4,Resolvido,Não,5,neutro
-1635467149585604508,Porto Seguro,Sinistro de veículo não resolvido,Divinópolis - MG,2022-04-27,2022-05-12,15,Não resolvido,Não,5,neutro
6552612176525128417,Bradesco Seguros,Enrolando para pagar reembolso.,São José dos Campos - SP,2022-06-14,2022-07-07,23,Resolvido,Não,5,neutro
5084523614727093108,Bradesco Seguros,Não foi pago o valor prometido!,Osasco - SP,2022-06-24,2022-07-04,10,Resolvido,Não,5,neutro
-6277854006825012204,MAPFRE Seguros,produto foi para endereço errado,Porto Belo - SC,2022-06-14,2022-06-22,8,Resolvido,Não,5,neutro
-1825540961044228324,Porto Seguro,Orçametno para seguro de automóvel,São Paulo - SP,2022-03-30,2022-04-25,26,Resolvido,Não,5,neutro
5330049262149267223,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Nao pagamento de Lucro cessante,Cuiabá - MT,2022-06-27,2022-07-01,4,Resolvido,Não,5,neutro
2284996859550298023,AIG Seguros Brasil,Seguro proteção de preço VISA,Rio de Janeiro - RJ,2022-04-27,2022-05-26,29,Resolvido,Sim,5,neutro
-7984257190728355845,Porto Seguro,Tive um sinistro e não me respondem,Lagoa da Prata - MG,2022-05-02,2022-06-07,36,Resolvido,Sim,5,neutro
-1008064416020099309,Youse Seguros,AUMENTO DE 52% NA PRESTAÇÃO DE 2022,São Paulo - SP,2022-03-16,2022-04-07,22,Não resolvido,Não,5,neutro
4840967172247104544,Bradesco Seguros,3 meses de espera para reembolso !!,São Bernardo do Campo - SP,2022-05-19,2022-06-17,29,Resolvido,Sim,5,neutro
25362764533486937,HDI Seguros,Processos internos prejudicam Cliente.,Curitiba - PR,2022-05-16,2022-05-27,11,Resolvido,Não,5,neutro
-8876305411214394705,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Divergência de avaliação de danos,Uberlândia - MG,2022-05-09,2022-06-07,29,Resolvido,Sim,5,neutro
4160007434658750774,Zurich Brasil Seguros,FALTA DE COMUNICAÇÃO COM A OFICINA,Araras - SP,2022-06-03,2022-06-15,12,Resolvido,Sim,5,neutro
282759768794008537,Bradesco Seguros,Não envio da carta de permanência,Ribeirão Pires - SP,2022-06-07,2022-06-14,7,Resolvido,Não,5,neutro
-3720313415660143141,Bradesco Seguros,NÃO RESPONDE EMAIL DE SOLICITAÇÃO,Salvador - BA,2022-04-26,2022-07-11,76,Não resolvido,Sim,5,neutro
5544366223525168563,Azul Seguros,Atraso no reparo do veículo há 22 dias,Salvador - BA,2022-05-19,2022-06-13,25,Resolvido,Não,5,neutro
-2787991399496193257,Bradesco Seguros,atraso no pagamento de indenização,Rio de Janeiro - RJ,2022-05-31,2022-06-22,22,Resolvido,Não,5,neutro
-3015303712961756237,Bradesco Seguros,Cancelamento de apólice sem motivo,Nova Iguaçu - RJ,2022-05-25,2022-06-26,32,Resolvido,Não,5,neutro
-6596362143146849275,HDI Seguros,Fiquei 1 ano como segurado e só descaso,Rio de Janeiro - RJ,2022-05-10,2022-05-17,7,Resolvido,Não,5,neutro
-2214039250868039864,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Apólice em Processo de Cancelamento,São Paulo - SP,2022-04-23,2022-05-10,17,Resolvido,Não,5,neutro
-692786120920819003,AIG Seguros Brasil,Seguro proteção de preço não pago,São Paulo - SP,2022-04-29,2022-06-27,59,Resolvido,Sim,5,neutro
-1103249296190701416,Bradesco Seguros,Plano Top Nacional Bradesco um Lixo,São Paulo - SP,2022-04-24,2022-05-02,8,Resolvido,Não,5,neutro
7344220387343686080,Porto Seguro,"Sinistro, demora para autorizar as peças",São Paulo - SP,2022-04-29,2022-05-18,19,Resolvido,Sim,5,neutro
-2416138953841701367,Bradesco Seguros,Cancelamento do convênio empresarial,João Pessoa - PB,2022-05-06,2022-06-02,27,Resolvido,Não,5,neutro
4435173372448551828,Porto Seguro,Seguro de carro Porto seguro é uma merda,São Paulo - SP,2022-04-05,2022-04-07,2,Resolvido,Não,5,neutro
-7705524788188989300,Bradesco Seguros,"Não façam seguro auto, péssimo serviço.",Niterói - RJ,2022-06-10,2022-06-16,6,Resolvido,Não,5,neutro
7376987571955032050,Bradesco Seguros,2022.0003004152.00 Reembolso incorreto,Porto Alegre - RS,2022-06-21,2022-06-24,3,Resolvido,Sim,5,neutro
-5399838001737645794,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Débito em conta corrente não autorizado,Alumínio - SP,2022-06-09,2022-06-20,11,Resolvido,Sim,5,neutro
5575382104359061028,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Falta de comprometimento com o segurado,Ribeirão Preto - SP,2022-03-30,2022-04-08,9,Resolvido,Sim,5,neutro
-4603575772837955720,Zurich Brasil Seguros,Garantia estendida não cumpre o prometido,Meleiro - SC,2022-04-26,2022-05-02,6,Resolvido,Sim,5,neutro
9029835412405908259,Bradesco Seguros,Extrato do imposto de renda indisponível,Rio de Janeiro - RJ,2022-05-27,2022-06-02,6,Resolvido,Não,5,neutro
6650450457706493837,HDI Seguros,Atraso e incompetência para resolver problema.,Belo Horizonte - MG,2022-06-18,2022-07-03,15,Resolvido,Não,5,neutro
4166699643035597497,HDI Seguros,Problemas para liberação do conserto do carro.,São Paulo - SP,2022-06-09,2022-06-30,21,Resolvido,Sim,5,neutro
8220141008850676807,Porto Seguro,Tentativa de Cancelamento seguro residencial,São Paulo - SP,2022-03-31,2022-04-11,11,Resolvido,Sim,5,neutro
-8221529357399499112,Bradesco Seguros,Erro no pagamento do prestador de serviço,Bayeux - PB,2022-05-02,2022-05-03,1,Resolvido,Sim,5,neutro
2900039428093108546,Bradesco Seguros,Reembolso de contratação de seguro viagem,São Paulo - SP,2022-06-10,2022-06-23,13,Não resolvido,Sim,5,neutro
1478719062881647167,Porto Seguro,Demora em resolução de assistência Tech Fácil.,São Bernardo do Campo - SP,2022-05-19,2022-06-13,25,Resolvido,Sim,5,neutro
-3419740785855972650,AIG Seguros Brasil,Seguro Proteção de Preço não reembolsada,Santo André - SP,2022-06-14,2022-06-19,5,Não resolvido,Não,5,neutro
2296638881806447755,Bradesco Seguros,Tentando reembolso do exame e vocês enrola,Santa Luzia - MG,2022-05-13,2022-06-21,39,Resolvido,Sim,5,neutro
889224280851946759,MAPFRE Seguros,Não querem pagar o valor da FIPE NO SINISTRO,São Leopoldo - RS,2022-06-15,2022-06-21,6,Resolvido,Não,5,neutro
206630868588529649,Tokio Marine Seguradora,Falta de respeito com seus clientes,Betim - MG,2022-05-18,2022-06-18,31,Resolvido,Não,5,neutro
-8644508450069875695,MAPFRE Seguros,Demora impressionante para um serviço simples,Salvador - BA,2022-04-01,2022-04-18,17,Não resolvido,Não,5,neutro
9071332884930002154,Tokio Marine Seguradora,Desrespeito à um direito do segurado.,Belo Horizonte - MG,2022-05-03,2022-06-10,38,Resolvido,Não,5,neutro
-3791618790699030663,Azul Seguros,Divergência de informações e péssimo atendimento.,Praia Grande - SP,2022-05-05,2022-06-08,34,Resolvido,Não,5,neutro
-1848669981197718332,MAPFRE Seguros,Apólice não emitida na parceria com a Thinkseg,Belo Horizonte - MG,2022-05-02,2022-05-10,8,Resolvido,Não,5,neutro
5019495846214555391,Tokio Marine Seguradora,Assistência Linha Branca não funciona,São Paulo - SP,2022-05-30,2022-06-13,14,Resolvido,Sim,5,neutro
-5811767166706863164,AIG Seguros Brasil,ATRASO DE 4 MESES NA PROTEÇÃO DE PREÇO VISA,Parnaíba - PI,2022-04-06,2022-04-12,6,Não resolvido,Não,5,neutro
7612268424178582768,Bradesco Seguros,Seguradora não atende para recarga de bateria!,São Paulo - SP,2022-05-18,2022-06-21,34,Não resolvido,Não,5,neutro
848557793813746575,Bradesco Seguros,Solicitei Socorro mecânico e não fui atendido!!!,Jaboatão dos Guararapes - PE,2022-06-03,2022-06-13,10,Resolvido,Não,5,neutro
7600662557505237731,Porto Seguro,SINISTRO - FALSO E [Editado pelo Reclame Aqui] - AGUARDANDO UM PERITO A 2 SEMANAS,São Paulo - SP,2022-04-29,2022-05-10,11,Resolvido,Não,5,neutro
6013684199818058870,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Cliente não é comunicado de falha no pagamento,Catanduva - SP,2022-03-30,2022-06-09,71,Não resolvido,Não,5,neutro
5044625503271497614,Youse Seguros,empresa r-o-u-b-a seus ex-clientes descaradamente,Maricá - RJ,2022-06-11,2022-06-15,4,Resolvido,Sim,5,neutro
8822047511710157012,Bradesco Seguros,Reembolso resgatado na agencia por outra pessoa,São Paulo - SP,2022-05-04,2022-05-13,9,Resolvido,Não,5,neutro
2774679284199659046,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",seguro troca meu parabrisa original por paralelo,Santana do Livramento - RS,2022-05-31,2022-06-15,15,Resolvido,Não,5,neutro
1189566911717963254,Tokio Marine Seguradora,Não tive resposta para parabrisa quebrado,Araçatuba - SP,2022-04-16,2022-04-27,11,Resolvido,Não,5,neutro
1813663789894907553,AIG Seguros Brasil,Atraso no pagamento do seguro proteção de preço,Salvador - BA,2022-04-27,2022-05-21,24,Resolvido,Não,5,neutro
7329973460818191643,AIG Seguros Brasil,Pagamento aprovado mais de 3 mês e sem resposta,São Paulo - SP,2022-04-26,2022-06-02,37,Resolvido,Sim,5,neutro
202684165396250784,Zurich Brasil Seguros,Não prestam o serviço contratado. Muito Insatisfeita!!!!!,Nova Iguaçu - RJ,2022-05-02,2022-05-26,24,Resolvido,Sim,5,neutro
-8695913832934340702,MAPFRE Seguros,Resgate do planos de Previdência Individual não pago,São Paulo - SP,2022-06-22,2022-06-23,1,Resolvido,Não,5,neutro
-5185176290087046043,AIG Seguros Brasil,Sem resposta da análise de proteção de preco VISA,Rio de Janeiro - RJ,2022-04-25,2022-06-21,57,Resolvido,Não,5,neutro
-4210890101255475264,Bradesco Seguros,Cadastro errado - desde jan/22 tentando regularização,Campinas - SP,2022-04-18,2022-04-28,10,Resolvido,Não,5,neutro
-8588501887741092473,Bradesco Seguros,Reembolso da mensalidade paga por obito do segurado,Rio de Janeiro - RJ,2022-05-17,2022-06-07,21,Resolvido,Não,5,neutro
8682475866286437901,HDI Seguros,"nao realização do serviço agendado, atraso, desorganização",São Paulo - SP,2022-04-26,2022-05-30,34,Resolvido,Não,5,neutro
9160783361382511577,MAPFRE Seguros,Sinistro e pagamento aprovado . Não recebi meu dinheiro,Jardinópolis - SP,2022-04-13,2022-04-19,6,Resolvido,Não,5,neutro
8844220363232239477,AIG Seguros Brasil,Seguradora AIG NÃO PAGA O SEGURO PROTEÇÃO DE PREÇO,Brasília - DF,2022-04-03,2022-05-02,29,Resolvido,Sim,5,neutro
-4688167678630514562,Bradesco Seguros,Péssimo atendimento - Total Descaso para com o cliente!,Cotia - SP,2022-05-24,2022-06-22,29,Resolvido,Sim,5,neutro
567496212512644853,AIG Seguros Brasil,Seguro de proteção de compras por [Editado pelo Reclame Aqui] não pago pela AIG,Rio de Janeiro - RJ,2022-05-10,2022-06-17,38,Resolvido,Sim,5,neutro
3341728317172537432,HDI Seguros,Atrasos com as datas para os reparos/Descaso/ Carro Reserva,Ouro Preto - MG,2022-04-15,2022-04-20,5,Resolvido,Não,5,neutro
8151912707984915079,Porto Seguro,Assinatura Tech Fácil sem atualização de envio e rastreio,Belo Horizonte - MG,2022-06-13,2022-06-21,8,Resolvido,Sim,5,neutro
4662319978530781153,Azul Seguros,Abandonaram meu carro na concessionária e me deixaram a pé,São João de Meriti - RJ,2022-04-06,2022-04-11,5,Resolvido,Não,5,neutro
-3943040478820293306,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Multas em Aberto de veiculo leiloado - Sulamerica Seguros,Rio de Janeiro - RJ,2022-04-07,2022-05-23,46,Não resolvido,Não,5,neutro
7542881728714547814,Tokio Marine Seguradora,Não aceita pagamento e não ressarciu valor pago,São Paulo - SP,2022-04-18,2022-05-25,37,Resolvido,Não,5,neutro
6439612379910488290,Youse Seguros,"Chat, Sac, Ouvidoria não conseguem resolver problema do app.",São Paulo - SP,2022-04-29,2022-06-06,38,Resolvido,Sim,5,neutro
-5066268305864385187,Bradesco Seguros,Solicitação de medicamento previsto no ROL da ANS negada,João Pessoa - PB,2022-06-15,2022-07-02,17,Resolvido,Sim,5,neutro
-4117678498006764561,MAPFRE Seguros,Dificuldade de acesso a minha apólice e dados de pagamento,São Paulo - SP,2022-04-18,2022-05-26,38,Resolvido,Não,5,neutro
8313522462284816884,Tokio Marine Seguradora,Falta de retorno e oficinas credenciadas péssimas,Diadema - SP,2022-05-18,2022-05-25,7,Resolvido,Não,5,neutro
-839010963243414316,Porto Seguro,Péssimo atendimento e cancelamento sucessivos de agendamentos.,Itanhaém - SP,2022-05-10,2022-06-22,43,Resolvido,Sim,5,neutro
-6427807309884696785,Porto Seguro,PORTO SEGURO UMA EMPRESA PESSIMA COMUNICACAO COM SEUS CLIENTES,Rio de Janeiro - RJ,2022-04-28,2022-05-18,20,Resolvido,Sim,5,neutro
1626485200379774282,Bradesco Seguros,Cobranças indevidas do fator moderador - 2 meses consecutivos,Itabira - MG,2022-04-29,2022-05-30,31,Não resolvido,Não,5,neutro
3943645510030914495,Porto Seguro,"Seguradora se recusa a pagar dano em cobertura de policarbinato,",SAO PAULO - SP,2022-06-13,2022-06-22,9,Resolvido,Sim,5,neutro
4932847118681250816,AIG Seguros Brasil,Sinistro aprovado e quase 2 meses sem efetuarem o depósito,Mauá - SP,2022-05-10,2022-05-18,8,Resolvido,Sim,5,neutro
8240756228846164394,Azul Seguros,"Azul bloqueia dados da RENOVAÇÃO, para cliente não cotar o seguro",Praia Grande - SP,2022-05-18,2022-05-26,8,Resolvido,Sim,5,neutro
1222135102983104374,HDI Seguros,Técnico espanou as porcas da minha roda. Empresa não quer ressarcir,São Paulo - SP,2022-05-13,2022-05-31,18,Resolvido,Não,5,neutro
7457587330837353864,Bradesco Seguros,BRADESCO SAÚDE COBRA MENSALIDADE DE PLANO DE SAÚDE DE FALECIDA !,São Paulo - SP,2022-04-16,2022-04-22,6,Resolvido,Sim,5,neutro
1288872773504202254,Tokio Marine Seguradora,SOU TERCEIRO SINISTRO AUTO - RESSARCIMENTO LUCRO CESSANTE,São Paulo - SP,2022-03-31,2022-04-24,24,Resolvido,Não,5,neutro
-4395447706151128576,Zurich Brasil Seguros,Lava louças entregue sem peça essencial para o seu funcionamento,Salvador - BA,2022-05-06,2022-05-17,11,Resolvido,Não,5,neutro
2517085174956502809,Porto Seguro,Assinatura Carro Fácil | Péssima Experiência e Atendimento ao Cliente,Belo Horizonte - MG,2022-05-25,2022-06-01,7,Resolvido,Sim,5,neutro
1729682725617331890,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.","Carro automático para quem tem observação ""A"" (PCD) na CNH.",Curitiba - PR,2022-04-25,2022-06-03,39,Resolvido,Sim,5,neutro
-9185388490976222534,Porto Seguro,sabemos que a porto é lenta mais 12 anos acho um pouco fora da curva,São Paulo - SP,2022-05-12,2022-06-07,26,Resolvido,Não,5,neutro
-8242769948419386489,Zurich Brasil Seguros,CARRO NA OFICINA CREDENCIADA ZURICH E AGUARDANDO PEÇA SEM PREVISÃO,Florianópolis - SC,2022-05-26,2022-06-28,33,Resolvido,Não,5,neutro
-7220512572797626630,Bradesco Seguros,Bradesco Seguro Auto: abertura de sinistro está perdida na empresa,Rio de Janeiro - RJ,2022-05-15,2022-05-20,5,Resolvido,Sim,5,neutro
